user,diff
109223,"[329, 76093, 589, 106487]"
109227,"[1584, 50, 1610, 367]"
109228,"[2688, 3793, 2762, 32587]"
109233,"[2360, 6273, 4546, 5333]"
109240,"[3088, 745, 2692, 928]"
109245,"[480, 1089, 4027, 1015]"
109250,"[1409, 1196, 2372, 95]"
109258,"[1089, 68954, 44555, 1305]"
109270,"[3113, 67186, 92422, 44665]"
109273,"[480, 56001, 914, 2268]"
109286,"[117176, 2730, 51174, 47894]"
109288,"[1090, 44974, 8533, 63082]"
109290,"[172, 2997, 7254, 1198]"
109298,"[44665, 5618, 3243, 1246]"
109299,"[87192, 1210, 7371, 90439]"
109300,"[4223, 7143, 6365, 527]"
109303,"[106920, 52281, 1221, 5014]"
109312,"[7153, 8949, 1221, 56367]"
109314,"[60766, 63082, 55278, 63062]"
109325,"[2571, 1252, 8638, 64839]"
109336,"[55269, 33126, 52973, 94]"
109340,"[7842, 546, 1580, 2232]"
109351,"[2729, 7396, 1246, 7937]"
109353,"[82167, 1196, 51662, 44191]"
109355,"[593, 2115, 4963, 110]"
109359,"[1961, 2571, 59604, 733]"
109360,"[91622, 1293, 90430, 1079]"
109371,"[81834, 79139, 350, 58295]"
109379,"[97921, 88163, 44788, 59387]"
109385,"[318, 4226, 4022, 5903]"
109387,"[6874, 51931, 3053, 44199]"
109388,"[54272, 18, 1136, 1278]"
109389,"[53123, 7075, 1198, 81845]"
109399,"[7089, 2942, 6934, 6287]"
109403,"[318, 5445, 1590, 4239]"
109409,"[70984, 48394, 27563, 1967]"
109421,"[4857, 4963, 3821, 2502]"
109426,"[58297, 62235, 2020, 56367]"
109427,"[2360, 4235, 2732, 33451]"
109428,"[8874, 2300, 165, 1215]"
109429,"[8656, 1580, 1701, 38159]"
109431,"[531, 2, 1291, 71156]"
109434,"[880, 50, 5995, 2959]"
109438,"[2160, 74458, 27899, 4720]"
109442,"[2600, 2791, 46976, 3159]"
109445,"[356, 1196, 4973, 1206]"
109451,"[4370, 8132, 47997, 58559]"
109456,"[8128, 924, 2502, 2335]"
109460,"[53000, 53468, 60069, 1213]"
109463,"[46578, 48780, 7022, 2959]"
109470,"[1080, 296, 8973, 7022]"
109473,"[3000, 52328, 30749, 79132]"
109476,"[8633, 3555, 1196, 1246]"
109491,"[101360, 81257, 380, 4039]"
109497,"[296, 5049, 52435, 1223]"
109499,"[2080, 3996, 2076, 780]"
109501,"[3147, 2115, 356, 1391]"
109505,"[1057, 1252, 3262, 7934]"
109510,"[1625, 1729, 6436, 44191]"
109513,"[44191, 1527, 733, 3623]"
109517,"[2762, 45210, 899, 5782]"
109520,"[32, 1210, 150, 47]"
109522,"[115149, 48774, 119141, 8958]"
109523,"[1216, 6377, 68954, 8132]"
109530,"[87232, 80553, 99149, 51255]"
109534,"[110730, 111364, 96079, 215]"
109537,"[17, 6783, 1235, 1103]"
109543,"[2048, 1033, 1213, 3000]"
109550,"[6776, 6377, 6538, 364]"
109564,"[8464, 44555, 1356, 8253]"
109569,"[1645, 2132, 8645, 106452]"
109572,"[8961, 1653, 780, 589]"
109582,"[2858, 1923, 6870, 49822]"
109591,"[8376, 912, 44555, 48997]"
109597,"[3897, 99114, 7323, 41285]"
109606,"[7930, 356, 26629, 7022]"
109616,"[1584, 1625, 2745, 33493]"
109620,"[2571, 2140, 7099, 3247]"
109621,"[1088, 1923, 741, 4973]"
109622,"[109487, 114935, 2572, 81591]"
109634,"[296, 7153, 5418, 61132]"
109635,"[6322, 5995, 1222, 47]"
109642,"[2321, 6323, 1580, 4676]"
109644,"[7153, 30810, 4979, 72998]"
109648,"[108945, 110730, 3753, 33646]"
109652,"[760, 8873, 3498, 5669]"
109656,"[1416, 6299, 2739, 318]"
109661,"[2600, 89864, 100714, 39183]"
109677,"[1704, 26614, 82459, 1222]"
109678,"[54997, 541, 70286, 60069]"
109680,"[106489, 1197, 91542, 527]"
109682,"[1193, 3578, 4995, 265]"
109687,"[552, 1909, 1645, 62]"
109695,"[520, 4563, 2144, 2502]"
109699,"[41569, 1, 1907, 4638]"
109702,"[7981, 55820, 49932, 5991]"
109716,"[2716, 4993, 3100, 3448]"
109717,"[408, 39435, 1947, 26750]"
109723,"[2369, 2289, 1076, 7064]"
109726,"[902, 6290, 34323, 4446]"
109727,"[6874, 53322, 1961, 1245]"
109730,"[27706, 7091, 2018, 551]"
109734,"[79008, 7153, 60756, 318]"
109737,"[7256, 84954, 5059, 48304]"
109738,"[49272, 1729, 8957, 1214]"
109740,"[8368, 3408, 49278, 54736]"
109744,"[44191, 37475, 56788, 41527]"
109745,"[8984, 6779, 96079, 8783]"
109746,"[841, 1217, 344, 1237]"
109748,"[3471, 63433, 442, 1079]"
109757,"[8529, 6322, 2571, 2860]"
109764,"[1136, 4995, 1464, 112183]"
109772,"[2541, 531, 4995, 2997]"
109779,"[2355, 6377, 19, 1101]"
109788,"[2088, 7323, 105197, 51255]"
109789,"[480, 2502, 1270, 231]"
109795,"[1240, 1265, 1196, 2109]"
109796,"[4616, 2916, 102125, 527]"
109798,"[46578, 27857, 27866, 37729]"
109813,"[27721, 4993, 588, 5349]"
109814,"[2248, 3360, 508, 2501]"
109820,"[34048, 62081, 5952, 80463]"
109822,"[2099, 4022, 2565, 7086]"
109843,"[552, 1466, 924, 1207]"
109856,"[47978, 5475, 44974, 2922]"
109876,"[1449, 30850, 8970, 1285]"
109882,"[592, 8754, 260, 5791]"
109883,"[7791, 82459, 1061, 3087]"
109888,"[5952, 110730, 72998, 112623]"
109900,"[2640, 919, 2302, 1407]"
109902,"[1249, 922, 1844, 39869]"
109903,"[1, 4306, 915, 955]"
109904,"[4370, 7323, 60735, 1251]"
109911,"[1704, 7153, 3275, 231]"
109915,"[104841, 4002, 112556, 4022]"
109917,"[1, 5971, 1036, 1246]"
109918,"[5026, 2232, 69122, 70286]"
109920,"[27904, 6947, 565, 1223]"
109921,"[7254, 6502, 60684, 91542]"
109930,"[6985, 3435, 380, 965]"
109931,"[3408, 2406, 2918, 440]"
109932,"[928, 5377, 1270, 3095]"
109933,"[48385, 2346, 3310, 59519]"
109939,"[1952, 924, 6787, 7484]"
109940,"[49272, 457, 45499, 68319]"
109943,"[3039, 55820, 54286, 231]"
109950,"[1704, 1275, 260, 2019]"
109956,"[1304, 3105, 6954, 1446]"
109961,"[115617, 4995, 2797, 3623]"
109962,"[53956, 56333, 308, 48783]"
109965,"[1537, 1276, 30749, 98585]"
109976,"[59784, 3543, 26131, 911]"
109984,"[37240, 8961, 491, 260]"
109985,"[55442, 41571, 5014, 45722]"
109987,"[1262, 785, 4298, 5782]"
109990,"[1625, 82459, 2997, 7147]"
109992,"[8368, 3809, 5299, 1206]"
109995,"[30793, 34164, 40629, 70286]"
109996,"[55290, 1805, 1246, 3578]"
110002,"[5218, 81819, 1266, 108981]"
110003,"[5816, 27266, 3996, 1757]"
110004,"[6537, 3802, 1268, 8665]"
110005,"[103339, 81564, 105653, 70599]"
110010,"[27904, 745, 6440, 33493]"
110019,"[1784, 1234, 2795, 2791]"
110025,"[1240, 112138, 5903, 111759]"
110026,"[4128, 6874, 50, 1198]"
110031,"[37386, 7143, 5903, 44191]"
110032,"[1, 1994, 364, 2687]"
110034,"[1917, 3275, 38061, 2791]"
110039,"[1288, 1073, 6787, 923]"
110048,"[77866, 86835, 4980, 80094]"
110053,"[105504, 51705, 68954, 292]"
110056,"[2064, 32587, 6787, 4973]"
110061,"[48774, 55052, 4886, 46967]"
110064,"[4975, 52604, 109374, 111759]"
110066,"[6753, 8010, 69253, 4857]"
110069,"[3384, 26810, 1259, 6754]"
110070,"[52281, 6666, 8261, 6774]"
110071,"[426, 54771, 2148, 1327]"
110074,"[1653, 8665, 59315, 1197]"
110075,"[4993, 2529, 1, 7438]"
110077,"[3505, 924, 4085, 47]"
110085,"[1921, 5291, 1212, 56782]"
110097,"[1, 2918, 1148, 4886]"
110101,"[3224, 73321, 2890, 103253]"
110102,"[2005, 44665, 53125, 2167]"
110103,"[5816, 7444, 71325, 3536]"
110106,"[1954, 3253, 6934, 223]"
110118,"[8784, 45210, 45028, 1247]"
110119,"[5464, 3578, 5995, 678]"
110128,"[74458, 5690, 52885, 26662]"
110129,"[4010, 59615, 59315, 8783]"
110130,"[5049, 4419, 3683, 7587]"
110139,"[40583, 74458, 1619, 112183]"
110142,"[2291, 500, 52973, 6502]"
110148,"[26865, 59315, 69844, 80615]"
110153,"[104272, 5169, 2858, 1635]"
110154,"[2064, 1292, 1222, 51255]"
110172,"[16, 370, 514, 3438]"
110177,"[4640, 69481, 7143, 44191]"
110182,"[40278, 555, 1103, 1095]"
110185,"[55280, 85881, 3996, 3527]"
110186,"[5952, 4993, 2355, 6377]"
110190,"[3752, 2949, 104069, 2959]"
110198,"[27865, 673, 2060, 1127]"
110206,"[471, 2291, 908, 1100]"
110212,"[2888, 69122, 81834, 2431]"
110213,"[55118, 1234, 51357, 2726]"
110214,"[1201, 293, 2278, 54503]"
110225,"[1350, 60069, 1214, 58559]"
110227,"[5040, 1220, 565, 2046]"
110228,"[442, 7163, 2860, 61350]"
110233,"[1291, 165, 4846, 38061]"
110237,"[3456, 4226, 1747, 3949]"
110247,"[296, 1721, 3977, 1278]"
110249,"[2858, 103027, 4878, 1271]"
110250,"[6539, 260, 7438, 1527]"
110254,"[59784, 74458, 103042, 2294]"
110255,"[91529, 76251, 3996, 4223]"
110256,"[81591, 357, 902, 4886]"
110262,"[4776, 2959, 79132, 56367]"
110269,"[2360, 1378, 4404, 64575]"
110270,"[8961, 4027, 49276, 49132]"
110275,"[364, 6753, 1588, 2709]"
110277,"[8336, 3363, 25870, 32160]"
110278,"[1201, 63859, 48982, 26662]"
110280,"[36401, 3996, 69574, 8983]"
110291,"[2161, 27731, 59315, 27772]"
110294,"[6874, 34532, 4621, 3623]"
110300,"[1672, 59315, 60684, 89118]"
110304,"[34, 2028, 1090, 1079]"
110308,"[1704, 48394, 8981, 58559]"
110317,"[84152, 50, 76093, 63082]"
110332,"[52241, 89804, 90439, 1271]"
110334,"[71156, 96811, 81229, 102445]"
110339,"[56152, 7375, 72998, 58559]"
110345,"[56782, 2529, 56757, 106918]"
110346,"[53121, 1073, 6218, 109846]"
110350,"[337, 1449, 2858, 5991]"
110357,"[89745, 79242, 89492, 94150]"
110359,"[48043, 67508, 55069, 34542]"
110367,"[67255, 2826, 40819, 27831]"
110370,"[1080, 1136, 6365, 77455]"
110371,"[1270, 745, 1265, 590]"
110372,"[26865, 1380, 1653, 1537]"
110382,"[1945, 924, 2028, 919]"
110383,"[1947, 119141, 8643, 2671]"
110392,"[86833, 97921, 41997, 6942]"
110395,"[1, 1610, 4105, 1994]"
110396,"[64716, 62644, 1246, 64622]"
110407,"[4546, 2594, 3819, 50]"
110408,"[8154, 3786, 1244, 79132]"
110411,"[2297, 556, 1198, 377]"
110415,"[7360, 88810, 4306, 6942]"
110419,"[47202, 163, 36525, 44191]"
110423,"[1270, 97921, 88810, 26649]"
110428,"[7153, 1194, 56941, 51662]"
110432,"[6857, 111362, 3355, 1261]"
110434,"[593, 4011, 1196, 353]"
110439,"[5992, 7162, 1276, 3911]"
110442,"[4848, 30810, 1196, 7034]"
110443,"[8665, 1242, 4027, 47]"
110447,"[34338, 44694, 2700, 64622]"
110454,"[57669, 2716, 1221, 2028]"
110456,"[3000, 593, 852, 27773]"
110483,"[8017, 1292, 7980, 6791]"
110485,"[72720, 46578, 72011, 44191]"
110488,"[80928, 2594, 86290, 78517]"
110489,"[720, 3429, 56152, 60069]"
110496,"[45517, 88125, 88744, 44191]"
110501,"[53996, 6373, 70286, 71535]"
110502,"[8368, 2291, 780, 48774]"
110507,"[7809, 2115, 76093, 8799]"
110511,"[377, 5218, 46972, 5445]"
110512,"[82169, 3505, 1212, 81845]"
110515,"[5673, 1201, 6947, 4262]"
110518,"[7090, 145, 745, 2701]"
110525,"[4616, 5378, 1291, 2997]"
110528,"[2729, 8914, 54995, 2871]"
110535,"[1617, 4105, 3741, 38061]"
110536,"[1784, 5377, 5502, 318]"
110542,"[4338, 1219, 1931, 1269]"
110545,"[56757, 2788, 367, 6807]"
110546,"[593, 899, 110, 431]"
110557,"[2353, 2762, 8798, 1527]"
110559,"[2617, 2563, 44761, 2797]"
110560,"[53956, 67252, 48877, 6711]"
110570,"[3114, 4370, 7502, 1682]"
110574,"[2712, 1, 6365, 6934]"
110576,"[86345, 86377, 55118, 750]"
110578,"[8957, 54997, 2329, 81591]"
110580,"[5952, 7153, 2707, 31685]"
110587,"[2728, 25777, 4465, 33171]"
110588,"[1256, 18, 31364, 1262]"
110591,"[2905, 3793, 5291, 1408]"
110594,"[480, 898, 58191, 58295]"
110605,"[2232, 1617, 46970, 5046]"
110624,"[8529, 1, 2424, 5629]"
110629,"[64499, 54503, 4102, 2959]"
110632,"[1274, 7099, 3869, 231]"
110634,"[2273, 2762, 180, 6365]"
110640,"[62, 344, 55820, 158]"
110641,"[55269, 1211, 1956, 293]"
110648,"[337, 91529, 6539, 1374]"
110651,"[105844, 36529, 1172, 508]"
110654,"[480, 48780, 4054, 58559]"
110656,"[61240, 53468, 64957, 1175]"
110658,"[81847, 84187, 1198, 2959]"
110665,"[1200, 45501, 886, 367]"
110669,"[2011, 1027, 8622, 1175]"
110673,"[4993, 50, 1225, 7153]"
110676,"[55765, 2329, 4963, 78349]"
110681,"[2186, 539, 2324, 1207]"
110685,"[1784, 5952, 1732, 2109]"
110690,"[54001, 68954, 4886, 58047]"
110696,"[7361, 5147, 52973, 4022]"
110706,"[59315, 78499, 88140, 68157]"
110708,"[1147, 8253, 65126, 7327]"
110711,"[2490, 480, 45722, 356]"
110712,"[1994, 1261, 6870, 111]"
110725,"[1584, 1372, 1127, 4023]"
110726,"[2232, 367, 2997, 5989]"
110727,"[5971, 48516, 293, 47]"
110728,"[5952, 1291, 454, 3527]"
110739,"[55247, 541, 48738, 56367]"
110741,"[45186, 5445, 6365, 3639]"
110747,"[40955, 2771, 4995, 39231]"
110753,"[34048, 2193, 1036, 457]"
110754,"[1172, 780, 60684, 2542]"
110757,"[3081, 68554, 1193, 7669]"
110758,"[96728, 96610, 53123, 58876]"
110761,"[593, 31658, 4878, 1247]"
110770,"[648, 78209, 5952, 64957]"
110773,"[1625, 3706, 1961, 6902]"
110775,"[31658, 3996, 38038, 2788]"
110778,"[3275, 55908, 260, 51037]"
110779,"[4370, 2683, 27660, 55052]"
110782,"[87234, 3911, 72998, 64839]"
110793,"[7153, 4226, 8117, 51086]"
110794,"[3081, 2571, 1293, 66097]"
110804,"[30793, 34162, 6662, 3062]"
110806,"[6953, 30810, 2700, 2294]"
110824,"[5816, 1249, 7027, 507]"
110825,"[2728, 778, 2692, 471]"
110826,"[50742, 34072, 8019, 69134]"
110827,"[104913, 59018, 76093, 2959]"
110828,"[55280, 1441, 80693, 8910]"
110829,"[5528, 27773, 2788, 933]"
110838,"[8961, 2858, 3435, 71535]"
110845,"[8368, 1097, 2355, 364]"
110846,"[59784, 3480, 79091, 4349]"
110847,"[4016, 101973, 93838, 36535]"
110856,"[5105, 4306, 3499, 2959]"
110858,"[97306, 8015, 4262, 95167]"
110862,"[296, 1, 4226, 6539]"
110865,"[32, 1225, 2355, 2598]"
110866,"[593, 52281, 7820, 6502]"
110868,"[54259, 8501, 2671, 1127]"
110881,"[364, 7444, 6942, 4447]"
110889,"[1201, 541, 1206, 38095]"
110894,"[4816, 3578, 2716, 750]"
110895,"[106489, 58347, 5445, 6942]"
110896,"[1704, 81591, 69757, 38061]"
110901,"[6754, 4963, 1580, 2858]"
110906,"[1240, 90600, 3738, 3925]"
110907,"[52281, 80906, 1732, 4223]"
110913,"[2248, 593, 7122, 1278]"
110924,"[3744, 3435, 53189, 55830]"
110931,"[593, 1214, 6870, 1206]"
110938,"[1923, 4014, 45517, 2598]"
110945,"[1921, 3481, 6874, 68157]"
110947,"[45720, 3267, 253, 527]"
110948,"[3359, 2572, 4022, 5527]"
110951,"[7153, 52973, 541, 54503]"
110958,"[7360, 3897, 346, 53468]"
110959,"[97304, 2529, 81562, 3504]"
110964,"[2643, 172, 1222, 1019]"
110965,"[87232, 78105, 6870, 68358]"
110970,"[1200, 1089, 5812, 68358]"
110972,"[7458, 5014, 293, 4886]"
110975,"[5952, 5377, 4621, 6942]"
110977,"[3256, 3438, 81834, 150]"
110978,"[5021, 30749, 6942, 919]"
110982,"[30793, 4890, 533, 1994]"
110984,"[3418, 2355, 5348, 2987]"
110991,"[79091, 71156, 51091, 3471]"
111005,"[7786, 1907, 7444, 41573]"
111029,"[6283, 25940, 2997, 1222]"
111033,"[5952, 3826, 1876, 43928]"
111038,"[26524, 90866, 48516, 94959]"
111039,"[1625, 1275, 780, 60948]"
111042,"[87232, 4993, 6377, 4878]"
111048,"[4306, 94466, 88405, 81229]"
111050,"[1200, 296, 2795, 4963]"
111053,"[2010, 101741, 3996, 48997]"
111054,"[8360, 97938, 2324, 90746]"
111057,"[49274, 95875, 5418, 5574]"
111061,"[50872, 1265, 88140, 45517]"
111067,"[3082, 2948, 1222, 5782]"
111070,"[2000, 1297, 45730, 1219]"
111072,"[4993, 50, 4027, 2502]"
111079,"[1193, 2571, 1198, 6807]"
111081,"[3208, 6874, 44195, 1203]"
111087,"[8017, 1042, 47629, 7566]"
111088,"[104, 898, 1944, 82767]"
111095,"[50, 86882, 109374, 1207]"
111099,"[4776, 1089, 99114, 44665]"
111101,"[608, 8961, 31658, 383]"
111107,"[1673, 5650, 2302, 5103]"
111109,"[2291, 1580, 68157, 72998]"
111113,"[91500, 98124, 5445, 91542]"
111122,"[1923, 8972, 79357, 47]"
111123,"[50, 77427, 102819, 48394]"
111124,"[25856, 45499, 6709, 34319]"
111131,"[8784, 8970, 3108, 8376]"
111132,"[6306, 30707, 1580, 4979]"
111135,"[5952, 2571, 1221, 5989]"
111139,"[2336, 7440, 1293, 49824]"
111143,"[50872, 4993, 97913, 56757]"
111145,"[3793, 2028, 597, 1527]"
111147,"[6953, 3996, 8638, 33903]"
111149,"[86880, 8361, 79132, 350]"
111151,"[6947, 1258, 595, 81845]"
111152,"[1136, 5618, 7938, 1111]"
111155,"[36535, 1220, 68157, 82143]"
111157,"[4896, 613, 1203, 30749]"
111159,"[30812, 102125, 95510, 2959]"
111162,"[919, 1073, 55765, 58559]"
111169,"[1262, 3753, 1197, 4321]"
111171,"[1208, 7419, 68157, 471]"
111174,"[6016, 442, 1645, 7143]"
111175,"[55269, 4034, 32587, 541]"
111176,"[2746, 2571, 1356, 58559]"
111177,"[593, 364, 5630, 3006]"
111178,"[356, 2762, 4643, 2724]"
111186,"[185, 3147, 1527, 455]"
111188,"[59315, 924, 1198, 54259]"
111189,"[8866, 53129, 50, 47]"
111193,"[288, 5971, 2406, 104944]"
111202,"[86320, 62434, 82459, 73268]"
111205,"[54272, 1387, 53996, 7445]"
111206,"[46322, 8874, 31878, 8950]"
111231,"[1304, 4027, 42900, 303]"
111234,"[48385, 163, 71131, 8950]"
111235,"[8961, 62434, 356, 590]"
111242,"[55290, 25755, 1900, 527]"
111245,"[1278, 914, 2078, 7090]"
111249,"[1278, 6377, 1950, 7334]"
111251,"[4896, 161, 10, 7091]"
111252,"[1088, 908, 5620, 2424]"
111257,"[6016, 6953, 296, 2858]"
111266,"[47200, 59369, 6708, 5989]"
111278,"[500, 48516, 7445, 2231]"
111279,"[1051, 3083, 3468, 6270]"
111293,"[36529, 2985, 5995, 2396]"
111304,"[49272, 49530, 79091, 590]"
111306,"[5632, 480, 1784, 1214]"
111317,"[3448, 5034, 39414, 26375]"
111321,"[49272, 86320, 86781, 86898]"
111323,"[52722, 3499, 45499, 2287]"
111324,"[44191, 1466, 54286, 47]"
111326,"[4993, 541, 150, 58559]"
111331,"[1262, 1923, 2028, 1198]"
111333,"[6184, 63113, 111443, 112556]"
111335,"[4641, 58154, 8507, 47610]"
111341,"[94896, 99112, 33794, 68358]"
111345,"[1210, 3147, 1196, 2959]"
111346,"[6440, 7834, 1260, 6791]"
111351,"[53207, 595, 63082, 58559]"
111354,"[58490, 1580, 66934, 2959]"
111355,"[2144, 88810, 4027, 30749]"
111356,"[595, 45499, 828, 7022]"
111358,"[8376, 86377, 4226, 4816]"
111360,"[81834, 5418, 2116, 49286]"
111365,"[1097, 3645, 1876, 60069]"
111373,"[97921, 4226, 41997, 103042]"
111383,"[3536, 2594, 1892, 49530]"
111386,"[102993, 93721, 475, 1270]"
111397,"[60753, 44665, 2692, 2959]"
111402,"[30825, 41997, 1358, 52973]"
111407,"[6016, 5833, 35957, 3461]"
111412,"[1193, 1222, 541, 1198]"
111414,"[6016, 72641, 2501, 5989]"
111416,"[94777, 72011, 88163, 2004]"
111420,"[364, 4995, 1580, 44195]"
111430,"[61160, 1610, 1276, 349]"
111433,"[98809, 965, 54286, 94959]"
111435,"[595, 2692, 2300, 6863]"
111440,"[5673, 4306, 33171, 501]"
111444,"[32, 337, 3254, 45950]"
111451,"[77561, 1196, 2125, 91542]"
111460,"[457, 55247, 3916, 1263]"
111471,"[63113, 4802, 2115, 2012]"
111472,"[1089, 92475, 1965, 3911]"
111477,"[1721, 37731, 8132, 62374]"
111485,"[6218, 108190, 102125, 110]"
111486,"[2761, 5971, 5445, 1198]"
111492,"[45720, 92259, 65230, 70183]"
111493,"[61323, 6957, 51540, 68157]"
111498,"[4034, 4306, 55820, 541]"
111499,"[63082, 59315, 1997, 111759]"
111501,"[440, 73266, 2541, 71462]"
111505,"[4128, 8507, 4899, 74750]"
111512,"[61240, 25850, 41285, 58303]"
111517,"[1201, 2, 1610, 2857]"
111519,"[7153, 2058, 1580, 3301]"
111522,"[99114, 3949, 55269, 54286]"
111524,"[1097, 34, 3793, 64969]"
111528,"[3552, 1, 3418, 2542]"
111535,"[1242, 1219, 1250, 47]"
111540,"[968, 457, 2918, 3519]"
111541,"[3984, 4308, 541, 1198]"
111546,"[71033, 1682, 94466, 8950]"
111549,"[74488, 33794, 33669, 5782]"
111551,"[4720, 74458, 4995, 7445]"
111553,"[94266, 1500, 80693, 6711]"
111554,"[1274, 1227, 260, 7373]"
111557,"[60072, 6377, 60684, 3535]"
111559,"[55442, 858, 2692, 9010]"
111561,"[110, 4306, 6539, 1206]"
111566,"[3160, 5377, 5378, 2424]"
111567,"[53000, 48082, 1884, 54997]"
111568,"[8665, 1676, 1246, 1527]"
111572,"[296, 480, 260, 5103]"
111576,"[627, 5612, 2502, 8798]"
111577,"[77561, 3578, 53996, 66297]"
111586,"[4993, 4306, 8917, 1214]"
111593,"[98154, 5995, 43836, 8958]"
111598,"[8784, 6874, 44195, 68954]"
111611,"[1240, 50912, 1101, 53894]"
111619,"[480, 55908, 3534, 62511]"
111621,"[520, 1580, 3949, 5110]"
111624,"[3969, 33794, 5445, 5349]"
111633,"[50872, 8961, 8183, 1207]"
111638,"[1387, 1203, 5893, 2959]"
111640,"[1096, 81834, 64716, 102407]"
111641,"[1320, 42723, 4973, 7454]"
111649,"[2080, 4896, 1285, 8917]"
111650,"[8376, 58306, 107141, 1022]"
111657,"[41136, 7802, 1214, 318]"
111661,"[1271, 2068, 3406, 5839]"
111667,"[49280, 6874, 33085, 2599]"
111671,"[2137, 55290, 3300, 67255]"
111682,"[680, 4649, 2973, 8376]"
111686,"[50, 89492, 72733, 4799]"
111692,"[920, 1266, 66934, 919]"
111693,"[1136, 63131, 6188, 4776]"
111703,"[112552, 7153, 307, 78836]"
111706,"[1208, 1221, 1206, 750]"
111714,"[2080, 1721, 6539, 597]"
111724,"[42018, 7451, 4963, 150]"
111726,"[1136, 63082, 81819, 86882]"
111727,"[114028, 113275, 55820, 31878]"
111729,"[1704, 4973, 48774, 58303]"
111730,"[904, 778, 1831, 6807]"
111738,"[7147, 63859, 75341, 5791]"
111739,"[2657, 3949, 293, 4262]"
111745,"[53000, 1584, 1917, 48774]"
111746,"[904, 32587, 1198, 109487]"
111751,"[5378, 2420, 79702, 70567]"
111754,"[60074, 6874, 33794, 1748]"
111756,"[1690, 2115, 780, 7022]"
111758,"[47640, 32587, 3948, 3539]"
111761,"[904, 104913, 90405, 106920]"
111764,"[68954, 4995, 2542, 44191]"
111772,"[4720, 1784, 163, 2795]"
111777,"[8730, 1035, 5820, 2565]"
111785,"[68554, 64620, 5445, 45431]"
111787,"[1265, 2414, 454, 6294]"
111792,"[32, 3210, 55444, 37733]"
111798,"[1846, 90249, 4002, 87222]"
111801,"[4993, 74458, 38061, 1801]"
111804,"[4848, 7123, 69757, 68237]"
111806,"[61024, 8874, 6979, 37830]"
111818,"[7153, 1228, 27773, 111364]"
111827,"[6322, 6059, 2861, 40581]"
111836,"[2329, 99114, 73323, 67255]"
111839,"[6807, 6979, 3147, 3175]"
111841,"[1073, 1274, 107, 30749]"
111845,"[1377, 1210, 1620, 2094]"
111853,"[54272, 2329, 5218, 3948]"
111857,"[37857, 34405, 43396, 589]"
111859,"[49347, 60950, 89118, 7143]"
111861,"[3178, 6187, 3174, 2291]"
111862,"[89864, 83349, 4246, 62511]"
111863,"[89864, 34405, 69757, 71535]"
111865,"[26760, 1777, 2716, 69757]"
111866,"[8961, 2826, 6539, 78499]"
111869,"[56921, 6365, 6934, 377]"
111870,"[6552, 30793, 4054, 318]"
111878,"[27432, 2302, 7382, 34153]"
111880,"[1321, 6188, 7934, 50447]"
111882,"[1704, 1344, 69757, 3535]"
111886,"[6296, 4370, 2421, 7078]"
111887,"[4993, 96079, 66934, 80463]"
111891,"[65193, 31658, 31660, 48943]"
111899,"[60161, 80185, 8950, 81191]"
111912,"[56782, 73266, 56333, 72998]"
111919,"[46578, 1265, 586, 1270]"
111921,"[608, 5009, 55820, 6934]"
111924,"[2002, 4306, 3052, 8533]"
111925,"[3948, 1957, 6870, 7143]"
111933,"[99114, 3262, 33493, 53894]"
111949,"[32296, 57401, 19, 3968]"
111955,"[30825, 58876, 2273, 51575]"
111959,"[85342, 7346, 290, 6862]"
111960,"[62849, 105355, 117533, 109374]"
111961,"[2432, 104, 3270, 4351]"
111963,"[5464, 4226, 66934, 93510]"
111965,"[97913, 91658, 5669, 106487]"
111969,"[4720, 90376, 91658, 4226]"
111981,"[36529, 31878, 4718, 36527]"
111982,"[7713, 6660, 82463, 2087]"
112005,"[1682, 4963, 1580, 223]"
112008,"[2797, 6027, 2700, 4963]"
112016,"[2403, 3499, 34437, 112183]"
112019,"[296, 1089, 44974, 7438]"
112024,"[3949, 65261, 318, 5989]"
112027,"[1320, 8641, 3147, 6016]"
112035,"[2376, 908, 7570, 1028]"
112037,"[145, 4027, 6300, 51709]"
112039,"[106916, 81564, 80590, 101895]"
112040,"[1089, 8874, 2019, 741]"
112049,"[3468, 47978, 3396, 48780]"
112051,"[32, 1265, 3787, 165]"
112052,"[96610, 2628, 8965, 1566]"
112057,"[1960, 6377, 7153, 2329]"
112059,"[2328, 1081, 3819, 2428]"
112064,"[480, 1289, 88235, 8798]"
112078,"[54001, 48394, 56715, 5377]"
112079,"[33660, 49530, 2804, 260]"
112081,"[4016, 3033, 586, 27]"
112083,"[3176, 5618, 1747, 1208]"
112086,"[4738, 8131, 8533, 4823]"
112109,"[4678, 7318, 6166, 2687]"
112112,"[73344, 72011, 56757, 104879]"
112113,"[79008, 296, 73323, 4886]"
112116,"[6664, 851, 2421, 2455]"
112117,"[1200, 5225, 356, 1197]"
112120,"[2401, 81847, 733, 90647]"
112124,"[2080, 53827, 628, 2302]"
